season,team,Pre-Season,Post-Reg_Season,Mean,Median,Min,Max,winner
1993,SEA,1561.5071,1625.9752,1617.973430487805,1626.41415,1571.567,1626.41415,CHI
1993,LAC,1539.9475,1502.1608,1523.4371573170731,1526.8397,1469.1339,1526.8397,CHI
1993,ORL,1361.4072,1498.0055,1469.903931707317,1477.7924,1371.2158,1477.7924,CHI
1993,SAC,1422.5575,1342.7185,1394.8900841463415,1393.45695,1329.965,1393.45695,CHI
1993,PHI,1440.6339,1347.8418,1392.1798670731707,1402.0545499999998,1313.8954,1402.0545499999998,CHI
1993,ATL,1469.5845,1539.8877,1470.7541731707317,1461.7474,1372.9646,1461.7474,CHI
1993,BOS,1600.9678,1568.7424,1541.3568451219512,1538.60525,1490.735,1538.60525,CHI
1993,UTA,1606.4431,1520.507,1559.071287804878,1569.07295,1490.624,1569.07295,CHI
1993,IND,1521.4877,1534.0159,1518.1188890243902,1517.7779,1476.629,1517.7779,CHI
1993,DAL,1330.3378,1187.5287,1187.3043402439025,1167.1799,1111.1008,1167.1799,CHI
1993,DEN,1313.3285,1450.826,1386.982624390244,1388.0629,1303.4905,1388.0629,CHI
1993,PHO,1593.3826,1651.2712,1665.2427158536586,1672.94195,1591.2275,1672.94195,CHI
1993,POR,1638.105,1567.4554,1599.676548780488,1592.06195,1535.4904,1592.06195,CHI
1994,ATL,1517.0958,1617.692,1599.9435012195122,1616.4546500000001,1501.5851,1616.4546500000001,HOU
1994,CLE,1597.7854,1586.6498,1580.555224390244,1581.1291999999999,1526.8829,1581.1291999999999,HOU
1994,PHI,1387.1313,1306.6183,1381.2895780487804,1384.25635,1285.5992,1384.25635,HOU
1994,SAS,1534.6267,1628.264,1603.7033414634145,1621.0931500000002,1499.5715,1621.0931500000002,HOU
1994,SAC,1383.2888,1385.7539,1365.20265,1367.85085,1316.0366,1367.85085,HOU
1994,UTA,1516.2079,1615.5739,1572.0462817073171,1572.31575,1518.8027,1572.31575,HOU
1994,DAL,1266.8965,1257.1727,1221.5809731707318,1219.2887,1180.7128,1219.2887,HOU
1994,DEN,1464.3695,1568.6989,1505.1085963414635,1490.3260500000001,1451.7532,1490.3260500000001,HOU
1994,MIA,1483.4912,1519.1305,1535.433318292683,1528.92335,1461.7836,1528.92335,HOU
1994,LAL,1453.1211,1403.5938,1415.769207317073,1413.07465,1375.3842,1413.07465,HOU
1994,LAC,1511.0464,1341.6014,1413.4459841463415,1395.6875,1341.6014,1395.6875,HOU
1994,POR,1543.5698,1568.3868,1563.702993902439,1558.4212499999999,1525.5015,1558.4212499999999,HOU
1994,NJN,1511.7532,1556.6289,1521.90215,1522.3132999999998,1464.4763,1522.3132999999998,HOU
1994,HOU,1601.1984,1594.7841,1626.9256682926828,1625.01405,1567.3817,1625.01405,HOU
1994,DET,1508.2911,1277.0359,1380.0208780487806,1359.51295,1277.0359,1359.51295,HOU
1994,CHI,1670.7609,1575.119,1618.5275317073172,1618.9472,1560.6902,1618.9472,HOU
1994,NYK,1635.9979,1652.3975,1653.2798585365854,1652.41835,1611.7651,1652.41835,HOU
1994,ORL,1499.7542,1621.5413,1559.7239609756098,1564.70525,1497.5717,1564.70525,HOU
1994,MIL,1394.2048,1282.147,1344.4097256097562,1352.8188,1281.8634,1352.8188,HOU
1994,MIN,1324.8868,1255.801,1320.9710597560977,1319.88165,1255.801,1319.88165,HOU
1994,CHH,1512.8318,1514.9506,1491.7827548780488,1511.2053,1387.8959,1511.2053,HOU
1994,BOS,1534.3252,1402.5515,1444.5151780487806,1435.61275,1378.5991,1435.61275,HOU
1994,PHO,1612.8606,1655.1932,1629.9160951219515,1632.38825,1570.5978,1632.38825,HOU
1994,WSB,1350.7114,1344.3734,1344.0231402439026,1346.0229,1274.8558,1346.0229,HOU
1994,IND,1534.626,1600.4978,1546.5896609756096,1546.17795,1483.7888,1546.17795,HOU
1994,GSW,1454.5408,1563.5389,1505.72685,1512.0227,1439.104,1512.0227,HOU
1994,SEA,1597.3223,1706.9999,1662.8400695121952,1662.522,1604.589,1662.522,HOU
1995,BOS,1428.1636,1464.3521,1431.3075317073171,1429.4152,1380.3544,1429.4152,HOU
1995,ATL,1578.7682,1542.4812,1524.618225609756,1525.7647499999998,1474.5553,1525.7647499999998,HOU
1995,GSW,1537.5773,1359.2572,1435.9790329268294,1404.8856,1344.024,1404.8856,HOU
1995,ORL,1576.7491,1599.7856,1644.3230804878049,1652.2374,1570.1793,1652.2374,HOU
1995,MIA,1510.3447,1442.8275,1460.710930487805,1460.20055,1435.2037,1460.20055,HOU
1995,PHO,1601.7634,1615.4131,1618.331282926829,1612.27135,1572.5912,1612.27135,HOU
1995,MIL,1337.8602,1407.5898,1368.6047890243904,1366.03375,1340.6104,1366.03375,HOU
1995,POR,1541.6613,1569.8682,1566.3765073170732,1562.8717000000001,1535.0957,1562.8717000000001,HOU
1995,NJN,1532.8016,1370.4022,1455.1705036585365,1457.0507,1362.7102,1457.0507,HOU
1995,LAL,1428.9453,1505.5339,1508.251031707317,1515.87745,1437.0188,1515.87745,HOU
1995,MIN,1318.1008,1303.0073,1292.3687024390242,1292.2371,1235.1277,1292.2371,HOU
1995,CHH,1512.4629,1555.5403,1551.3235768292682,1554.0533500000001,1491.4738,1554.0533500000001,HOU
1995,NYK,1619.3615,1623.5875,1608.5986292682926,1613.43595,1548.7096,1613.43595,HOU
1995,IND,1608.3906,1612.443,1606.6706292682927,1612.6039,1559.745,1612.6039,HOU
1995,SAS,1576.5996,1693.6779,1630.0020048780489,1634.02045,1541.3473,1634.02045,HOU
1995,WSB,1384.53,1307.4429,1332.6928426829268,1318.48665,1277.6135,1318.48665,HOU
1995,UTA,1594.6359,1676.4249,1649.6693792682927,1651.8341500000001,1575.908,1651.8341500000001,HOU
1995,SAC,1415.5654,1476.0505,1469.3960670731706,1466.3333,1431.8959,1466.3333,HOU
1995,PHI,1356.2137,1338.7968,1349.7745853658537,1345.8917000000001,1286.8771,1345.8917000000001,HOU
1995,LAC,1382.451,1319.0111,1309.0537012195123,1305.29695,1276.451,1305.29695,HOU
1995,HOU,1621.7911,1530.9219,1600.4929548780487,1600.0038,1529.116,1600.0038,HOU
1995,DET,1334.0269,1325.2649,1336.5612,1336.3611999999998,1297.4487,1336.3611999999998,HOU
1995,DEN,1576.3464,1563.6819,1530.799963414634,1533.48775,1460.2312,1533.48775,HOU
1995,CHI,1581.6782,1632.8889,1569.8921292682926,1565.43395,1526.5836,1565.43395,HOU
1995,SEA,1633.8234,1688.371,1671.5150036585364,1685.9284499999999,1583.3807,1685.9284499999999,HOU
1995,CLE,1551.0297,1484.4396,1542.4333914634146,1546.72505,1480.4567,1546.72505,HOU
1995,DAL,1319.1295,1451.7103,1400.6224731707316,1394.8977,1327.9888,1394.8977,HOU
1996,PHO,1585.3243,1535.5907,1531.7818609756096,1542.10905,1435.4758,1542.10905,CHI
1996,MIL,1431.9424,1339.7128,1378.2595597560976,1393.4319999999998,1284.417,1393.4319999999998,CHI
1996,WSB,1356.8322,1498.3265,1453.5084304878048,1461.6748499999999,1353.9354,1461.6748499999999,CHI
1996,SEA,1626.5767,1708.6742,1667.1246268292682,1665.3853,1600.3147,1665.3853,CHI
1996,NJN,1404.0516,1326.8025,1395.8121317073171,1401.11575,1326.8025,1401.11575,CHI
1996,MIN,1353.5055,1349.2751,1352.322213414634,1351.7833,1308.2773,1351.7833,CHI
1996,DEN,1536.429,1404.3936,1469.2513756097562,1452.2917,1382.2046,1452.2917,CHI
1996,GSW,1395.6929,1440.7861,1435.021007317073,1445.16005,1376.0084,1445.16005,CHI
1996,NYK,1601.5212,1529.7825,1567.4759780487805,1554.3713,1467.5366,1554.3713,CHI
1996,CHH,1538.4564,1474.7629,1497.589174390244,1496.5988,1461.8962,1496.5988,CHI
1996,IND,1596.1316,1601.7467,1590.4568341463414,1591.5589,1539.8866,1591.5589,CHI
1996,DAL,1465.0327,1345.8171,1392.8275914634146,1395.58565,1299.882,1395.58565,CHI
1996,CLE,1485.0374,1563.5458,1515.5965853658536,1524.94055,1429.0857,1524.94055,CHI
1996,VAN,1300.0,1224.6097,1234.121419512195,1231.1017000000002,1175.4673,1231.1017000000002,CHI
1996,TOR,1300.0,1263.3197,1299.4182280487805,1299.18145,1262.6884,1299.18145,CHI
1996,UTA,1604.3601,1613.5101,1639.1866841463413,1640.6912499999999,1603.6647,1640.6912499999999,CHI
1996,SAC,1483.2878,1418.0903,1455.7345670731709,1481.0665,1349.1698,1481.0665,CHI
1996,PHI,1380.3475,1255.7059,1282.5806402439025,1274.3779,1232.4691,1274.3779,CHI
1996,POR,1534.479,1577.0018,1509.866274390244,1506.80995,1467.8379,1506.80995,CHI
1996,ORL,1574.757,1634.9492,1614.6579792682928,1611.24195,1558.5205,1611.24195,CHI
1996,LAL,1521.2656,1658.0958,1570.2206756097562,1544.4144500000002,1498.9249,1544.4144500000002,CHI
1996,LAC,1365.5083,1367.5909,1381.7397951219511,1385.5769,1328.9883,1385.5769,CHI
1996,HOU,1625.0963,1484.912,1605.5856207317074,1627.4781,1472.8203,1627.4781,CHI
1996,DET,1370.1987,1546.479,1473.7365170731707,1471.32465,1354.7885,1471.32465,CHI
1996,CHI,1591.5808,1786.0736,1728.6957390243902,1749.0933,1598.2924,1749.0933,CHI
1996,BOS,1471.0203,1426.5286,1416.7910914634147,1409.6504,1371.9604,1409.6504,CHI
1996,ATL,1515.6469,1560.8859,1523.213762195122,1529.5929,1450.3816,1529.5929,CHI
1996,SAS,1631.8755,1631.9863,1643.9033548780487,1638.2109,1602.5317,1638.2109,CHI
1996,MIA,1458.3706,1535.3723,1478.7855585365853,1468.18975,1424.629,1468.18975,CHI
1997,CLE,1519.0219,1525.3984,1539.8437768292683,1537.6798,1488.1057,1537.6798,CHI
1997,DAL,1385.6128,1296.6174,1345.3295670731707,1350.07815,1279.1772,1350.07815,CHI
1997,POR,1547.9785,1579.1589,1546.8639792682927,1548.3395500000001,1498.2521,1548.3395500000001,CHI
1997,VAN,1294.7073,1238.0967,1236.7102390243901,1241.0886500000001,1185.7786,1241.0886500000001,CHI
1997,NJN,1371.3518,1408.0433,1358.424962195122,1355.53505,1326.6213,1355.53505,CHI
1997,ATL,1543.1403,1630.4706,1608.310801219512,1616.45975,1517.5392,1616.45975,CHI
1997,ORL,1607.5236,1525.4771,1537.732413414634,1536.33905,1475.0358,1536.33905,CHI
1997,LAL,1597.6305,1613.6907,1604.672619512195,1604.09835,1561.9213,1604.09835,CHI
1997,GSW,1456.8396,1372.8987,1408.4688280487806,1408.89745,1361.1682,1408.89745,CHI
1997,PHI,1318.0294,1310.2335,1326.0569902439024,1325.58625,1276.0925,1325.58625,CHI
1997,BOS,1446.1465,1244.1183,1339.3610390243903,1342.23705,1244.1183,1342.23705,CHI
1997,MIA,1516.4915,1650.6573,1622.059831707317,1633.3126499999998,1523.1144,1633.3126499999998,CHI
1997,TOR,1323.7397,1425.0995,1370.1560256097562,1377.6832,1301.1882,1377.6832,CHI
1997,LAC,1401.9432,1431.5576,1422.7938780487805,1425.2094,1373.2535,1425.2094,CHI
1997,MIN,1388.2063,1443.8301,1430.9277707317074,1439.8177,1365.9958,1439.8177,CHI
1997,WSB,1499.9949,1567.3505,1505.422175609756,1501.43445,1457.7247,1501.43445,CHI
1997,HOU,1499.248,1631.9006,1579.2995170731708,1581.6074,1505.0829,1581.6074,CHI
1997,DEN,1429.5452,1282.6477,1361.8408865853658,1359.82035,1271.8199,1359.82035,CHI
1997,UTA,1641.3391,1742.7101,1673.2850109756098,1669.8227000000002,1604.0021,1669.8227000000002,CHI
1997,DET,1522.6118,1586.9731,1605.018586585366,1610.81815,1528.8593,1610.81815,CHI
1997,MIL,1381.0345,1398.8212,1428.686406097561,1426.79575,1363.174,1426.79575,CHI
1997,IND,1567.7451,1516.0602,1538.1001829268291,1536.7199,1501.7598,1536.7199,CHI
1997,PHO,1512.4723,1527.1815,1475.0174524390245,1466.77315,1408.1003,1466.77315,CHI
1997,SAC,1449.3358,1412.1986,1413.9996890243901,1413.4526,1378.7804,1413.4526,CHI
1997,SEA,1653.96,1645.1182,1660.0533548780488,1659.8908999999999,1619.8829,1659.8908999999999,CHI
1997,CHI,1743.5226,1765.7954,1788.9670951219512,1792.3438999999998,1747.6085,1792.3438999999998,CHI
1997,SAS,1585.3911,1292.4073,1377.812093902439,1368.40145,1274.9102,1368.40145,CHI
1997,NYK,1552.6101,1594.5125,1586.4781792682927,1585.2119,1518.2491,1585.2119,CHI
1997,CHH,1482.3223,1580.4707,1544.9938963414634,1531.7474499999998,1475.9551,1531.7474499999998,CHI
1998,DET,1566.131,1535.5089,1525.5753475609756,1523.68005,1482.7123,1523.68005,CHI
1998,DAL,1348.7131,1326.0043,1314.5713024390243,1308.99915,1258.8521,1308.99915,CHI
1998,WAS,1546.4092,1498.066,1524.347275609756,1527.6966,1453.476,1527.6966,CHI
1998,SAS,1345.5555,1624.7122,1514.3865097560977,1558.5987,1360.5481,1558.5987,CHI
1998,TOR,1445.0746,1243.4581,1327.9629658536585,1328.8901500000002,1243.4581,1328.8901500000002,CHI
1998,NYK,1587.0331,1511.1106,1581.795162195122,1587.6261,1508.1294,1587.6261,CHI
1998,MIL,1425.3658,1425.6348,1457.0754792682926,1455.8886,1420.6221,1455.8886,CHI
1998,CLE,1520.2988,1569.6263,1555.6354670731707,1560.6722,1509.6453,1560.6722,CHI
1998,SEA,1611.0302,1636.2455,1654.0002,1647.6332,1598.4993,1647.6332,CHI
1998,CHI,1727.3856,1727.6095,1701.7356304878049,1697.22545,1667.8317,1697.22545,CHI
1998,MIA,1601.3074,1616.0109,1631.8215731707319,1626.80585,1577.7087,1626.80585,CHI
1998,VAN,1304.8225,1256.1332,1281.0991329268293,1278.71175,1222.5038,1278.71175,CHI
1998,PHO,1517.1843,1649.3655,1569.7578780487804,1569.06315,1516.1754,1569.06315,CHI
1998,POR,1549.3589,1496.7759,1550.9235365853658,1556.85995,1491.3889,1556.85995,CHI
1998,HOU,1614.7318,1465.6681,1536.4889719512196,1524.6966499999999,1465.6681,1524.6966499999999,CHI
1998,LAL,1594.4319,1712.6957,1647.1649853658537,1643.6141,1608.7141,1643.6141,CHI
1998,CHH,1543.9412,1582.2527,1565.7142670731707,1566.4222,1506.7576,1566.4222,CHI
1998,NJN,1432.2825,1517.2202,1503.1068548780486,1499.93775,1436.7822,1499.93775,CHI
1998,DEN,1338.2358,1216.0457,1225.1040353658536,1207.18,1162.8708,1207.18,CHI
1998,BOS,1309.3387,1427.8409,1399.5524365853657,1413.2402499999998,1303.2449,1413.2402499999998,CHI
1998,PHI,1358.9252,1444.568,1392.4730402439025,1394.1397499999998,1332.0055,1394.1397499999998,CHI
1998,MIN,1450.5945,1514.3224,1479.3404682926828,1478.49865,1441.8542,1478.49865,CHI
1998,ORL,1525.7039,1510.7697,1479.8246731707318,1478.9155999999998,1422.8521,1478.9155999999998,CHI
1998,IND,1513.2952,1658.3784,1618.4520719512195,1634.3822,1508.7954,1634.3822,CHI
1998,GSW,1405.9241,1296.2126,1299.0450036585366,1289.72275,1244.3533,1289.72275,CHI
1998,LAC,1444.2942,1240.7919,1328.3683341463413,1335.6853999999998,1233.5139,1335.6853999999998,CHI
1998,ATL,1590.4904,1605.0825,1589.4176524390243,1589.1646500000002,1533.1417,1589.1646500000002,CHI
1998,UTA,1687.6138,1733.2242,1673.3160024390243,1658.2348000000002,1612.2184,1658.2348000000002,CHI
1998,SAC,1435.3989,1299.5375,1416.677637804878,1423.56095,1299.5375,1423.56095,CHI
1999,DET,1527.8817,1595.9479,1564.905826,1565.35895,1510.5815,1565.35895,SAS
1999,HOU,1492.0576,1513.2914,1518.5667799999999,1514.0297,1489.3025,1514.0297,SAS
1999,SAC,1350.9031,1463.8256,1416.765908,1415.908,1348.223,1415.908,SAS
1999,SAS,1608.5671,1689.5479,1634.0438459999998,1634.4317,1591.7433,1634.4317,SAS
1999,DEN,1288.2842,1281.9484,1295.301208,1297.81635,1270.7898,1297.81635,SAS
1999,DAL,1370.7532,1421.6786,1373.153966,1368.3244,1339.6643,1368.3244,SAS
1999,ATL,1570.6764,1599.1034,1582.321414,1583.57455,1543.2714,1583.57455,SAS
1999,ORL,1509.3273,1576.8267,1561.514206,1555.0037499999999,1503.2153,1555.0037499999999,SAS
1999,BOS,1447.1307,1454.3097,1434.95757,1432.5077999999999,1392.6232,1432.5077999999999,SAS
1999,MIN,1515.373,1454.2096,1510.920706,1514.1746,1449.6062,1514.1746,SAS
1999,CHH,1558.3193,1561.2078,1511.1367980000002,1506.1718999999998,1462.9159,1506.1718999999998,SAS
1999,IND,1634.0728,1628.2869,1621.288222,1622.4941,1597.7145,1622.4941,SAS
1999,SEA,1575.7074,1476.623,1530.414272,1530.6001,1459.1576,1530.6001,SAS
1999,MIA,1559.9452,1603.745,1606.5674840000001,1613.98855,1528.6184,1613.98855,SAS
1999,CLE,1545.8672,1456.0869,1523.946222,1530.88735,1456.0869,1530.88735,SAS
1999,LAC,1306.8439,1295.3032,1277.208158,1284.0149999999999,1229.8854,1284.0149999999999,SAS
1999,UTA,1679.2136,1656.2909,1687.246034,1687.57205,1647.0808,1687.57205,SAS
1999,PHI,1459.676,1551.707,1525.3756640000001,1528.40995,1472.46,1528.40995,SAS
1999,NYK,1528.9951,1557.5972,1538.108198,1539.34845,1506.6205,1539.34845,SAS
1999,LAL,1651.6868,1600.4048,1622.8762179999999,1631.0487,1559.6813,1631.0487,SAS
1999,WAS,1499.7996,1422.8809,1473.8099900000002,1480.90895,1414.3505,1480.90895,SAS
1999,CHI,1715.3528,1355.3046,1496.7912919999999,1504.0740500000002,1350.7498,1504.0740500000002,SAS
1999,TOR,1308.8436,1438.3063,1396.8490299999999,1419.99455,1305.776,1419.99455,SAS
1999,PHO,1594.8682,1579.424,1546.30671,1545.2535,1512.3602,1545.2535,SAS
1999,NJN,1505.7449,1444.799,1434.21348,1430.65875,1378.1483,1430.65875,SAS
1999,GSW,1348.4094,1408.3009,1389.805034,1403.93835,1325.7588,1403.93835,SAS
1999,MIL,1445.4761,1527.2306,1501.6882620000001,1504.2152,1459.1982,1504.2152,SAS
1999,VAN,1318.3499,1218.8718,1266.559498,1257.3883,1218.8718,1257.3883,SAS
1999,POR,1498.7781,1583.8446,1580.644148,1596.3327,1496.2026,1596.3327,SAS
2000,MIL,1508.7505,1511.114,1516.741630487805,1528.5293499999998,1431.0065,1528.5293499999998,LAL
2000,ORL,1539.5251,1521.9008,1510.475856097561,1517.1599,1450.033,1517.1599,LAL
2000,CLE,1468.3152,1410.9653,1433.259682926829,1420.8962000000001,1391.9113,1420.8962000000001,LAL
2000,DET,1569.7031,1548.5637,1543.9659256097561,1545.9033,1493.6105,1545.9033,LAL
2000,GSW,1432.4757,1294.1823,1354.1596036585365,1358.5118499999999,1285.5822,1358.5118499999999,LAL
2000,ATL,1549.5839,1320.958,1447.5933231707318,1460.8471,1312.2146,1460.8471,LAL
2000,POR,1569.1449,1624.8333,1649.3688268292683,1643.16895,1576.6914,1643.16895,LAL
2000,PHI,1542.058,1578.5295,1530.1056719512194,1526.86895,1492.5132,1526.86895,LAL
2000,PHO,1540.8169,1620.4382,1590.6149731707317,1581.9612499999998,1530.9352,1581.9612499999998,LAL
2000,IND,1615.7559,1623.2388,1627.2529499999998,1629.882,1569.1281,1629.882,LAL
2000,SEA,1483.7173,1497.2906,1513.630643902439,1514.5442,1474.1045,1514.5442,LAL
2000,LAL,1559.0149,1728.7345,1670.250095121951,1675.23265,1548.1646,1675.23265,LAL
2000,BOS,1466.9823,1494.2261,1459.9537024390245,1456.85385,1419.1748,1456.85385,LAL
2000,UTA,1593.3601,1624.1897,1606.026187804878,1606.2503000000002,1553.884,1606.2503000000002,LAL
2000,NJN,1459.8492,1425.824,1452.8080329268294,1451.96235,1374.8817,1451.96235,LAL
2000,DEN,1337.7113,1416.5275,1406.1286987804879,1411.6363999999999,1333.4803,1411.6363999999999,LAL
2000,SAS,1692.9319,1636.6201,1657.1651487804877,1654.18065,1591.89,1654.18065,LAL
2000,TOR,1454.9797,1495.4855,1496.8710402439024,1496.78265,1438.5303,1496.78265,LAL
2000,VAN,1290.4038,1326.2465,1319.889193902439,1322.2786,1257.673,1322.2786,LAL
2000,WAS,1443.4106,1413.0818,1415.3676707317074,1411.1573,1371.4901,1411.1573,LAL
2000,DAL,1442.5089,1553.5273,1456.9267926829268,1454.9123,1393.8756,1454.9123,LAL
2000,LAC,1347.7274,1200.7155,1276.9904292682927,1310.53055,1174.3523,1310.53055,LAL
2000,MIA,1565.5476,1584.9828,1583.858543902439,1585.0602,1546.9471,1585.0602,LAL
2000,NYK,1591.536,1567.032,1579.6323182926828,1578.25415,1539.2563,1578.25415,LAL
2000,CHH,1547.1558,1592.703,1560.091468292683,1557.2627,1497.6074,1557.2627,LAL
2000,HOU,1507.2517,1488.6997,1460.8222756097562,1461.52305,1410.5823,1461.52305,LAL
2000,CHI,1392.7284,1267.3335,1307.1333475609756,1310.7874,1258.5223,1310.7874,LAL
2000,SAC,1488.9546,1529.5922,1536.3206341463415,1540.8937,1481.9181,1540.8937,LAL
2000,MIN,1472.0275,1576.3922,1517.4274097560976,1516.58495,1395.2454,1516.58495,LAL
2001,WAS,1436.0613,1286.286,1349.9587475609756,1338.5711999999999,1286.286,1338.5711999999999,LAL
2001,PHI,1562.9823,1556.9331,1618.3245365853659,1623.1055000000001,1556.9331,1623.1055000000001,LAL
2001,CLE,1434.474,1375.1858,1415.925218292683,1442.5050999999999,1331.0291,1442.5050999999999,LAL
2001,ATL,1366.9685,1329.938,1355.307580487805,1349.7600499999999,1323.6061,1349.7600499999999,LAL
2001,LAL,1643.8757,1647.2938,1618.2136804878048,1615.39775,1579.2961,1615.39775,LAL
2001,MIN,1551.0792,1559.6256,1549.6740280487804,1555.6765500000001,1487.8962,1555.6765500000001,LAL
2001,PHO,1593.0941,1596.3972,1581.0164231707317,1584.6950000000002,1518.2095,1584.6950000000002,LAL
2001,MIL,1522.6825,1627.3063,1553.0888939024392,1565.9559,1454.3815,1565.9559,LAL
2001,CHH,1557.8643,1541.7622,1563.9649402439024,1561.2118,1501.1228,1561.2118,LAL
2001,SAC,1535.6016,1651.4877,1618.9217390243903,1617.08275,1540.8604,1617.08275,LAL
2001,SEA,1509.5596,1559.8879,1515.7593243902438,1522.1255,1456.7657,1522.1255,LAL
2001,LAC,1276.7866,1461.9105,1358.1049804878048,1371.5831,1266.0042,1371.5831,LAL
2001,DET,1517.3794,1436.8629,1447.7255902439024,1431.0401,1381.9542,1431.0401,LAL
2001,DAL,1541.3955,1644.7085,1577.1038804878049,1578.0953,1505.4712,1578.0953,LAL
2001,IND,1615.0579,1505.6223,1520.23355,1518.7131,1441.4006,1518.7131,LAL
2001,TOR,1487.4464,1570.0525,1522.7771451219512,1520.7213000000002,1460.0669,1520.7213000000002,LAL
2001,NJN,1445.6179,1336.2611,1391.4590658536586,1387.42105,1330.7146,1387.42105,LAL
2001,NYK,1554.9175,1525.6957,1543.1086829268293,1541.6086500000001,1499.3473,1541.6086500000001,LAL
2001,ORL,1517.6755,1516.8899,1512.196531707317,1504.6604,1458.0901,1504.6604,LAL
2001,SAS,1594.8212,1697.0692,1657.4707256097563,1646.93755,1602.5404,1646.93755,LAL
2001,HOU,1492.7748,1591.2825,1541.56015,1533.9757,1480.105,1533.9757,LAL
2001,UTA,1559.5895,1607.1073,1610.0879695121953,1610.04545,1561.4548,1610.04545,LAL
2001,GSW,1346.8867,1218.1012,1326.936695121951,1336.4636,1218.1012,1336.4636,LAL
2001,POR,1644.2251,1573.6345,1632.4534329268292,1636.6216,1573.6345,1636.6216,LAL
2001,VAN,1370.9348,1352.9355,1376.9194,1376.7555,1340.5457,1376.7555,LAL
2001,CHI,1326.7501,1259.2946,1262.6468743902437,1262.13105,1217.8412,1262.13105,LAL
2001,DEN,1438.6456,1456.9268,1468.6875390243904,1453.9889,1419.9487,1453.9889,LAL
2001,BOS,1496.9196,1459.39,1448.9778719512194,1463.1383999999998,1368.0797,1463.1383999999998,LAL
2001,MIA,1574.6288,1570.8475,1571.6694121951218,1574.1506,1522.3921,1574.1506,LAL
2002,TOR,1556.2252,1501.7545,1521.2749353658537,1537.3534,1429.7915,1537.3534,LAL
2002,POR,1537.8097,1597.5244,1563.349430487805,1552.855,1481.5735,1552.855,LAL
2002,MIL,1593.6376,1448.1661,1549.5378109756098,1563.2554,1436.4969,1563.2554,LAL
2002,SEA,1546.166,1582.6879,1566.7233158536585,1562.64885,1493.338,1562.64885,LAL
2002,DEN,1468.9451,1378.79,1412.6297987804878,1411.47675,1334.2935,1411.47675,LAL
2002,WAS,1340.9645,1438.3232,1426.1780268292684,1441.87975,1315.3483,1441.87975,LAL
2002,IND,1493.1278,1504.7598,1495.1340987804879,1496.0346,1448.7076,1496.0346,LAL
2002,PHI,1562.0179,1529.8698,1543.7280951219514,1550.3276,1476.7816,1550.3276,LAL
2002,ATL,1373.7035,1419.832,1388.1355097560975,1390.3877,1326.6169,1390.3877,LAL
2002,DET,1453.8972,1571.8638,1514.7880402439025,1518.36215,1447.7196,1518.36215,LAL
2002,BOS,1470.7925,1574.6733,1517.5011463414635,1518.5737,1459.9167,1518.5737,LAL
2002,LAC,1472.6829,1485.568,1498.5698609756098,1497.81025,1452.9398,1497.81025,LAL
2002,SAS,1633.8291,1703.6317,1653.3660243902439,1656.1042499999999,1595.0804,1656.1042499999999,LAL
2002,CLE,1407.6394,1400.5135,1388.2052146341464,1390.4816500000002,1321.6442,1390.4816500000002,LAL
2002,DAL,1595.9961,1670.9185,1611.9967682926826,1610.3941,1550.921,1610.3941,LAL
2002,HOU,1569.7119,1373.0454,1456.771524390244,1434.3402,1373.0454,1434.3402,LAL
2002,MIN,1541.0155,1552.0457,1593.1114865853658,1590.45635,1531.1389,1590.45635,LAL
2002,NJN,1378.4458,1563.1578,1522.5428780487805,1547.2298,1386.601,1547.2298,LAL
2002,NYK,1512.4553,1415.7557,1432.802154878049,1422.47795,1374.7441,1422.47795,LAL
2002,PHO,1557.3711,1472.3116,1521.1678548780487,1516.1489000000001,1447.1395,1516.1489000000001,LAL
2002,SAC,1600.4873,1691.9501,1658.2344865853659,1656.4998,1604.4994,1656.4998,LAL
2002,UTA,1574.4319,1544.3284,1554.571912195122,1558.2860500000002,1500.1501,1558.2860500000002,LAL
2002,LAL,1710.4186,1676.0786,1690.5573182926828,1678.3575,1642.6583,1678.3575,LAL
2002,ORL,1507.2085,1489.7516,1526.234893902439,1525.84485,1482.3784,1525.84485,LAL
2002,GSW,1289.8259,1320.8221,1331.5438036585365,1332.4615,1284.5715,1332.4615,LAL
2002,MIA,1508.6738,1453.0436,1452.4142707317073,1467.5961,1352.5708,1467.5961,LAL
2002,CHH,1579.6196,1563.0118,1525.7318097560976,1520.53575,1468.8949,1520.53575,LAL
2002,CHI,1320.7209,1287.2209,1292.6427780487804,1291.74195,1248.4794,1291.74195,LAL
2002,MEM,1390.9517,1337.3724,1342.8254585365855,1343.3753,1295.5917,1343.3753,LAL
2003,PHI,1514.0385,1576.5634,1545.85325,1538.1386499999999,1479.7557,1538.1386499999999,SAS
2003,LAL,1679.4869,1655.0027,1593.3412841463414,1597.463,1526.1191,1597.463,SAS
2003,SAC,1655.2273,1687.4073,1663.2654524390243,1659.3305500000001,1624.4659,1659.3305500000001,SAS
2003,ORL,1482.2178,1505.6753,1496.4822524390245,1500.5755,1451.1232,1500.5755,SAS
2003,SAS,1637.541,1696.6239,1646.3458280487805,1633.728,1580.8275,1633.728,SAS
2003,CLE,1426.6351,1284.4954,1316.7494585365853,1300.1829,1226.9785,1300.1829,SAS
2003,IND,1511.3566,1533.8625,1555.0424658536585,1561.4726999999998,1501.062,1561.4726999999998,SAS
